용도,허가번호,업종,품목명,성분명(국문),성분명(영문),허가일,업체명
동물용의료기기,046-008,제조,의료영상저장전송장치 [2](1417PGA),의료영상저장전송장치[2],Telemetry system transmitter,2014-01-03,(주)레이언스
동물용의료기기,046-009,제조,의료영상저장전송장치[2](1417PCA),의료영상저장전송장치[2],Telemetry system transmitter,2014-01-03,(주)레이언스
동물용의료기기,046-010,제조,의료영상저장전송장치[2](1012WCA),의료영상저장전송장치[2],Telemetry system transmitter,2014-01-03,(주)레이언스
동물용의료기기,046-011,제조,의료영상저장전송장치[2](1717SCC),의료영상저장전송장치[2],Telemetry system transmitter,2014-01-03,(주)레이언스
동물용의료기기,046-012,제조,의료영상저장전송장치[2](1717SGC),의료영상저장전송장치[2],Telemetry system transmitter,2014-01-03,(주)레이언스
동물용의료기기,046-013,제조,치과용영상저장전송장치[2](EzSensor P),치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2014-01-03,(주)레이언스
동물용의료기기,046-014,제조,치과용영상저장전송장치[2](HDI 1000),치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2014-01-03,(주)레이언스
동물용의료기기,046-015,제조,치과용영상저장전송장치[2](HDI 2000),치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2014-01-03,(주)레이언스
동물용의료기기,046-016,제조,의료영상전송장치소프트웨어[2](VetView PACS),의료영상전송장치소프트웨어[2],"System, image processing,software",2014-12-23,(주)레이언스
동물용의료기기,046-017,제조,의료영상저장전송장치[2](1717SGN),의료영상저장전송장치[2],Telemetry system transmitter,2016-03-04,(주)레이언스
동물용의료기기,046-018,제조,의료영상저장전송장치[2](1717SCN),의료영상저장전송장치[2],Telemetry system transmitter,2016-03-04,(주)레이언스
동물용의료기기,046-019,제조,의료영상저장전송장치[2](1210SGA),의료영상저장전송장치[2],Telemetry system transmitter,2016-09-28,(주)레이언스
동물용의료기기,046-020,제조,의료영상저장전송장치[2](1012WCC),의료영상저장전송장치[2],Telemetry system transmitter,2017-02-07,(주)레이언스
동물용의료기기,046-021,제조,의료영상저장전송장치[2](1717WCC),의료영상저장전송장치[2],Telemetry system transmitter,2017-02-07,(주)레이언스
동물용의료기기,046-022,제조,의료영상저장전송장치[2](1012WGC),의료영상저장전송장치[2],Telemetry system transmitter,2017-02-27,(주)레이언스
동물용의료기기,046-023,제조,의료영상저장전송장치[2](1717WGC),의료영상저장전송장치[2],Telemetry system transmitter,2017-03-31,(주)레이언스
동물용의료기기,046-024,제조,의료영상저장전송장치[2](1417WCC),의료영상저장전송장치[2],Telemetry system transmitter,2017-08-02,(주)레이언스
동물용의료기기,046-025,제조,의료영상저장전송장치[2](1417WGC),의료영상저장전송장치[2],Telemetry system transmitter,2017-08-02,(주)레이언스
동물용의료기기,046-026,제조,치과진단용구강내엑스선촬영장치[2](EzRay Air Vet),포터블엑스선촬영장치[2],"Fluoroscopic x-ray system, general-purpose, portable, digital",2017-09-19,(주)레이언스
동물용의료기기,046-027,제조,치과진단용구강내엑스선촬영장치[2](EzRay Premium VET),치과진단용구강내엑스선촬영장치[2],"Dental x-ray system, general-purpose, intraoral, analogue 진단을 목적으로 엑스선을 이용하여 구강내에",2017-09-19,(주)레이언스
동물용의료기기,046-028,제조,치과용영상저장전송장치[2](EzSensor Soft VET),치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2017-09-19,(주)레이언스
동물용의료기기,046-029,제조,"치과용영상저장전송장치[2](EzSensor VET, EzSensor VET HD)",치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2017-09-19,(주)레이언스
동물용의료기기,046-030,제조,치과진단용구강내엑스선촬영장치[2](EzRay Vet Cart),치과진단용구강내엑스선촬영장치[2],"Dental x-ray system, general-purpose, intraoral, analogue 진단을 목적으로 엑스선을 이용하여 구강내에",2018-05-09,(주)레이언스
동물용의료기기,046-031,제조,치과용영상저장전송장치(EzSensor Vet Max),치과용영상저장전송장치[2],"Telemetry system transmitter, dental image",2018-09-12,(주)레이언스
동물용의료기기,046-001,수입,안구영역임플란트[3](Ahmed Glaucoma Valve Implant VFP7/VFP8),안구영역임플란트[3],Scleral shell,2011-07-11,(주)신한메디비젼
동물용의료기기,047-001,수입,"의료영상처리장치[1](Multi CCD Digital Radiography Naomi-1102,1104)",의료영상처리장치[1],"System, image processing",2011-07-29,(주)알에프시스템코리아
동물용의료기기,047-002,수입,"의료영상처리장치[1](Multi CCD Digital Radiography Naomi-2001, 2002, 2004)",의료영상처리장치[1],"System, image processing",2012-02-23,(주)알에프시스템코리아
동물용의료기기,048-001,제조,치과용진료장치[2](Animal-2011),치과용진료장치[2],"Unit, dental",2011-09-01,한림오스람임플란트(주)
동물용의료기기,048-001,수입,심전계[2](ELECTROCARDIOGRAPH ECG-1950K),심전계[2],Electrocardiographic analyser,2011-09-21,니혼코덴코리아(주)
동물용의료기기,048-002,수입,혈구계산기[1](Hematology Analyzer MEK-6450K),혈구계산기[1],"Haematology analyser, cell-quantifying, manual",2014-04-08,니혼코덴코리아(주)
동물용의료기기,048-003,수입,혈구계산기[1](Hematology Analyzer MEK-6550),혈구계산기[1],"Haematology analyser, cell-quantifying, manual",2015-06-09,니혼코덴코리아(주)
동물용의료기기,049-001,수입,인공수정용 카테터[2](Disposable Intrauterine Catheter Takumi),인공수정용카테터[2],"Catheter, artificial fertilization",2011-11-08,주식회사 오창
동물용의료기기,049-002,수입,질경[1](290975외 6종),질경[1],"Speculum, vaginal,",2013-10-15,주식회사 오창
동물용의료기기,049-003,수입,수동식동물의료용올가미[1](180405외 1종),수동식의료용올가미[1],"Snare, surgical, bone, manually-operated",2013-10-15,주식회사 오창
동물용의료기기,049-004,수입,재사용가능동물의료용겸자[1](180430외 4종),재사용가능의료용겸자[1],"Forceps, reusable",2013-10-15,주식회사 오창
동물용의료기기,049-005,수입,"치과용회전연마기[1](Tooth grinder, 240562외 2종)",치과용회전연마기[1],Dental abrasive device,2013-10-15,주식회사 오창
동물용의료기기,049-006,수입,제각기[1](180150외 5종),제각기[1],Dehorner,2013-10-16,주식회사 오창
동물용의료기기,049-007,수입,발굽치료기[1](220487외14종),발굽치료기[1],Hoof nipper and knife of animal,2013-10-16,주식회사 오창
동물용의료기기,049-008,수입,구강개구기[1](270935외 15종),구강개구기[1],Mouth gag,2013-10-16,주식회사 오창
동물용의료기기,049-009,수입,"치과용매트릭스웨지[1](BUSTER Mouth Wedge mouth prop, 270955외 1종)",치과용매트릭스웨지[1],Dental wedge,2013-10-16,주식회사 오창
동물용의료기기,049-010,수입,발치용겸자[1](271003외 6종),안과용겸자[1],"Ophthalmic forceps, tissue, reusable",2013-10-20,주식회사 오창
동물용의료기기,049-011,수입,범용의료용확장기[1](170300외 8종),범용의료용확장기[1],"Dilator, general-purpose",2013-10-20,주식회사 오창
동물용의료기기,049-012,수입,발치용겸자[1](TX-216외 4종),발치용겸자[1],Tooth extraction forceps,2013-10-20,주식회사 오창
동물용의료기기,049-013,수입,재사용가능의료용겸자[1](TX-212외 1종),재사용가능의료용겸자[1],"Forceps, reusable",2013-10-20,주식회사 오창
동물용의료기기,049-014,수입,범용흡인카테터[2](E02 외 14종),범용흡인카테터[2],"Catheter, suction, general-purpose",2013-10-22,주식회사 오창
동물용의료기기,049-015,수입,범용주입배액용튜브카테터[2](E27),범용주입-배액용튜브카테터[2],"Catheter, infusion, drainage",2013-10-22,주식회사 오창
동물용의료기기,049-016,수입,"범용주입배액용튜브카테터[2](Agitech Optimum Embryo Transfer sheath, F20T외 1종)",범용주입-배액용튜브카테터[2],"Catheter, infusion, drainage",2013-10-22,주식회사 오창
동물용의료기기,049-017,수입,범용카테터[2](B2-7000외 4종),범용카테터[2],"Catheter, general-purpose",2013-10-22,주식회사 오창
동물용의료기기,049-018,수입,동물용체외표시기[2](240470외 18종),동물체외표시기[2],"Marker, surgical, external",2013-10-28,주식회사 오창
동물용의료기기,049-019,수입,자궁내막세정기[2](340835외 4종),자궁내막세정기[2],"Irrigation/aspiration unit, endometrial",2013-10-28,주식회사 오창
동물용의료기기,049-020,수입,"전동식동물의료용줄[2](Electric Claw cutter, 220066외 1종)",전동식의료용줄[2],"Rasp, surgical, bone, electronically-operated",2013-10-28,주식회사 오창
동물용의료기기,049-021,수입,"안과용겸자[1](KRUUSE Babcocks eye forceps, 270630)",안과용겸자[1],"Ophthalmic forceps, tissue, reusable",2013-10-28,주식회사 오창
동물용의료기기,049-022,수입,"재사용가능동물의료용겸자[1](FORCEPS, 140520외 15종)",재사용가능의료용겸자[1],"Forceps, reusable",2013-10-28,주식회사 오창
동물용의료기기,049-023,수입,"재사용가능범용수동식동물의료용핀셋[1](Sugical Forceps, 140700외 8종)",재사용가능범용수동식의료용핀셋[1],"Forceps, dressing, manually-operated, reusable",2013-10-28,주식회사 오창
동물용의료기기,049-024,수입,재사용가능동물의료용겸자[1](180565외 4종),재사용가능의료용겸자[1],"Forceps, reusable",2013-10-28,주식회사 오창
동물용의료기기,049-025,수입,"치과근관치료용줄[1](Equipment dental rasp, 240626외 29종)",치과근관치료용줄[1],"File, pulp canal, endodontic",2013-10-29,주식회사 오창
동물용의료기기,049-027,수입,전자체온계[2](291103외 1종),전자체온계[2],"Thermometer, electronic",2013-10-29,주식회사 오창
동물용의료기기,049-028,수입,"단기사용위장용튜브[2](Catheter, Gastrointestinal, 273542외 1종)",단기사용위장용튜브카테터[2],"Catheter, Gastrointestinal",2013-11-01,주식회사 오창
동물용의료기기,049-029,수입,"단기사용위장용튜브[2](Catheter, Gastrointestinal, 190010외 15종)",단기사용위장용튜브카테터[2],"Catheter, Gastrointestinal",2013-11-01,주식회사 오창
동물용의료기기,049-030,수입,"단기사용환기용기관튜브[2](Catheter, bronchus, short-term use, 272020외 31종)",단기사용기관기관지용튜브카테터[2],"Catheter, bronchus, short-term use",2013-11-01,주식회사 오창
동물용의료기기,049-031,수입,"수동식재사용가능동물의료용천자기[1](Puncture instrument, surgical, manually-operated, reusable, 210450 외 19종)",수동식재사용가능의료용천자기[1],"Puncture instrument, surgical, manually-operated, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-032,수입,"재사용가능범용수동식수의용클램프[1](Clamp, manually-operated, reusable, 210050)",재사용가능범용수동식클램프[1],"Clamp, manually-operated, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-033,수입,"재사용가능범용수동식수의용겸자[1](Clamp, manually-operated, reusable, 140010 외 17종)",재사용가능범용수동식클램프[1],"Clamp, manually-operated, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-034,수입,"정액주입용자궁카테터[2](Catheter, vaginal, semen infusion, 230800외 2종)",정액주입용자궁카테터[2],"Catheter, vaginal, semen infusion",2013-11-05,주식회사 오창
동물용의료기기,049-035,수입,"재사용가능수동식동물의료용가위[1](Scissors, manually-operated, reusable, 130010외 49종)",재사용가능수동식의료용가위[1],"Scissors, manually-operated, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-036,수입,"재사용가능수동식동물의료용칼[1](Knife, manually-operated, reusable, 140840외 8종)",재사용가능수동식동물의료용칼[1],"Knife, manually-operated, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-037,수입,"재사용가능안과용가위[1](Scissors, orthopaedic, reusable, 130220외 1종)",재사용가능안과용가위[1],"Scissors, orthopaedic, reusable",2013-11-05,주식회사 오창
동물용의료기기,049-038,수입,"수동식동물의료용개창기구[1](Retractor, surgical, manually-operated, 141510외 2종)",수동식의료용개창기구[1],"Retractor, surgical, manually-operated",2013-11-05,주식회사 오창
동물용의료기기,049-039,수입,"비멸균주사침[1](Needle, aspiration/injection, reusable, 120601외 46종)",비멸균주사침[1],"Needle, aspiration/injection, reusable",2013-11-13,주식회사 오창
동물용의료기기,049-040,수입,"검안경[1](Ophthalmodiastimeter, 270110외 2종)",검안경[1],Ophthalmodiastimeter,2013-11-13,주식회사 오창
